 45... Kxf5#  ,K x ?,https://lichess.org/HzVVCEMD
 49.   Kxd4#  ,K x ?,https://lichess.org/pNyoliJG
 46... Kxf5#  ,K x  ,https://lichess.org/Qi74aw2d
 42... Kxf6#  ,K x ?,https://lichess.org/PoTxFmoj
 74... Kxe3#  ,K x  ,https://lichess.org/82YBL2Ks
 35.   Kxg1#  ,K x  ,https://lichess.org/wei9avOY
 32.   Kxg4#  ,K x ?,https://lichess.org/CsOA1BET
 33.   Kxg4#  ,K x ?,https://lichess.org/CsOA1BET
 32... Kxg4#  ,K x  ,https://lichess.org/i9GBOaXn
 40.   Kxf4#  ,K x  ,https://lichess.org/EdfgFm74
 54.   Kxf7#  ,K x  ,https://lichess.org/wgxGW3p2
 50.   Kxg4#  ,K x ?,https://lichess.org/hEibzanU
 51.   Kxg4#  ,K x ?,https://lichess.org/hEibzanU
 49.   Kxe2#  ,K x ?,https://lichess.org/CYIzk78J
 61.   Kxg3#  ,K x ?,https://lichess.org/K9znjGM8
 51... Kxf4#  ,K x ?,https://lichess.org/bOVJ17hZ
 38... Kxg3#  ,K x  ,https://lichess.org/qbdiVHwh
 66.   Kxg6#  ,K x  ,https://lichess.org/C17w9zZL
 51... Kxe3#  ,K x ?,https://lichess.org/oC1Z1OSX
 55... Kxf6#  ,K x ?,https://lichess.org/I3xuL4jX
 28... Kxf7#  ,K x  ,https://lichess.org/mE3k0om7
 93.   Nd3c5# ,DD  ?,https://lichess.org/prfyoFVh
 66.   Kxd3#  ,K x ?,https://lichess.org/1xVihg1T
 44.   Kxc6#  ,K x  ,https://lichess.org/QD2KDKLa
 62... Kxf2#  ,K x  ,https://lichess.org/zUgGGtJq
 47.   Kxf5#  ,K x  ,https://lichess.org/uDAT4gMq
 53... Kxf4#  ,K x  ,https://lichess.org/eU5jAbvu
 49... Kxf5#  ,K x  ,https://lichess.org/KGPWPyY8
 35.   Kxf2#  ,K x  ,https://lichess.org/KuV7MGkE
 57.   Kxf5#  ,K x ?,https://lichess.org/HEHgeCWS
 49... Kxg5#  ,K x  ,https://lichess.org/ZzZBFvN7
 47... Kxg3#  ,K x ?,https://lichess.org/F6zKwFDi
 63... Kxf4#  ,K x ?,https://lichess.org/kFDoEWLi
 41.   Kxf3#  ,K x ?,https://lichess.org/Y2X9CEQA
 55... Kxg3#  ,K x ?,https://lichess.org/MmV8v7MH
 51... Kxf7#  ,K x ?,https://lichess.org/di7qBB3q
 45... Kxe7#  ,K x ?,https://lichess.org/SgWILMgI
 31.   Kxe2#  ,K x  ,https://lichess.org/yQn8wYGO
 76... Kxb4#  ,K x  ,https://lichess.org/uQGWtCpx
 43... Kxg3#  ,K x ?,https://lichess.org/zLRIxWU4
 59.   Kxb6#  ,K x ?,https://lichess.org/ZymbK3Re
 40.   Kxe7#  ,K x  ,https://lichess.org/Kski9wGe
 51.   Kxd2#  ,K x  ,https://lichess.org/IWvqB2M8
 51.   Kxf7#  ,K x ?,https://lichess.org/dhPBNSNy
 46... Kxe4#  ,K x ?,https://lichess.org/sX20BqlG
 36.   Kxc5#  ,K x ?,https://lichess.org/uK96LHzn
 60.   Kxf5#  ,K x ?,https://lichess.org/bozt6Jsv
 70... Kxc5#  ,K x ?,https://lichess.org/iKTuRCsZ
 37.   Kxf3#  ,K x  ,https://lichess.org/XCNA3lL6
 48.   Kxe2#  ,K x  ,https://lichess.org/Ce6d6zct
 48... Kxb3#  ,K x  ,https://lichess.org/dJzj5P3G
 41... Kxb6#  ,K x  ,https://lichess.org/Fn1Q9xMw
 52... Kxg5#  ,K x ?,https://lichess.org/FjWy2Iz5
 31... Kxh7#  ,K x ?,https://lichess.org/LvsbQm8z
 30... Kxf7#  ,K x ?,https://lichess.org/wU9poug0
 48... Kxf3#  ,K x ?,https://lichess.org/o3y1YI8Y
 31... Kxf5#  ,K x  ,https://lichess.org/fBtJCLer
 25... Kxg5#  ,K x  ,https://lichess.org/L9HstjSF
 50.   Kxg1#  ,K x  ,https://lichess.org/MUSySBPq
 37... Kxf4#  ,K x ?,https://lichess.org/5GkWB5tC
 51.   Kxf2#  ,K x  ,https://lichess.org/RA8ABzeZ
 61.   Kxc6#  ,K x ?,https://lichess.org/ScCgaN7b
 38.   Kxe6#  ,K x  ,https://lichess.org/2Zk1NpsZ
 57.   Kxc5#  ,K x  ,https://lichess.org/hmfQNdyC
 54.   Kxd6#  ,K x ?,https://lichess.org/Go6YPBYH
 35... Kxf7#  ,K x ?,https://lichess.org/XcXR41QY
 36... Kxf7#  ,K x ?,https://lichess.org/XcXR41QY
 37... Kxf7#  ,K x ?,https://lichess.org/XcXR41QY
 42... Kxc7#  ,K x  ,https://lichess.org/4jIMbyBv
 48.   Kxf7#  ,K x  ,https://lichess.org/w5PNdCAX
 47.   Kxg5#  ,K x  ,https://lichess.org/qGFAFWrD
 51... Kxh5#  ,K x ?,https://lichess.org/XkAiwzIB
 43.   Kxg2#  ,K x  ,https://lichess.org/M8nh2PDy
 38... Kxf4#  ,K x ?,https://lichess.org/TqKzBYJw
 33... Kxe6#  ,K x ?,https://lichess.org/q8IKYeN7
 52... Kxf2#  ,K x ?,https://lichess.org/SD7uBC2c
 48... Kxg4#  ,K x ?,https://lichess.org/IEwObFHV
 38... Kxg6#  ,K x  ,https://lichess.org/tttbgBeU
 52... Kxe3#  ,K x  ,https://lichess.org/dmYz454q
 54.   Kxb6#  ,K x ?,https://lichess.org/0Grv9BoO
 34.   Kxg2#  ,K x  ,https://lichess.org/k4bqcIqp
 35... Kxf4#  ,K x  ,https://lichess.org/Pa0vcMj2
 35... Kxf5#  ,K x ?,https://lichess.org/Pa0vcMj2
 34.   Kxg4#  ,K x ?,https://lichess.org/XEWokQls
 36.   Kxg4#  ,K x  ,https://lichess.org/XEWokQls
 42.   Kxg5#  ,K x  ,https://lichess.org/K8Y4cY7g
 53.   Kxf5#  ,K x ?,https://lichess.org/5cPeQY1I
 38.   Kxe6#  ,K x ?,https://lichess.org/W6JDySmd
 61.   Kxg6#  ,K x  ,https://lichess.org/Sllf5hlb
 44... Kxd2#  ,K x  ,https://lichess.org/Y1yJYQ4v
 55... Kxf3#  ,K x  ,https://lichess.org/p4dTvQJu
 38.   Kxf2#  ,K x  ,https://lichess.org/3QoQ3g7F
 36... Kxh3#  ,K x ?,https://lichess.org/VKBM81yB
 65.   Kxg6#  ,K x  ,https://lichess.org/9plIkbNk
 32.   Kxh3#  ,K x  ,https://lichess.org/zQZijkgX
 35.   Kxd2#  ,K x ?,https://lichess.org/c50Dhavp
 50... Kxd7#  ,K x ?,https://lichess.org/RvFrLtvz
 30.   Kxc5#  ,K x  ,https://lichess.org/SzAORLuv
 31.   Kxg6#  ,K x  ,https://lichess.org/cZ42dbyz
 50.   Kxa5#  ,K x  ,https://lichess.org/IHs9MqFf
 39.   Kxe4#  ,K x  ,https://lichess.org/2S3hJqSA
 39... Kxg6#  ,K x ?,https://lichess.org/608q6XHd
 49.   Kxf2#  ,K x  ,https://lichess.org/h6gbUf7F
 53.   Kxg6#  ,K x  ,https://lichess.org/AnPH0jwu
 51... Kxf4#  ,K x ?,https://lichess.org/fbiCcBiB
 40.   Kxe4#  ,K x  ,https://lichess.org/7iMCFqPT
 66... Kxf5#  ,K x ?,https://lichess.org/HxBQ10aN
 38... Kxg7#  ,K x  ,https://lichess.org/MF2uqLVZ
 45.   Kxf7#  ,K x ?,https://lichess.org/xovazp4u
 44.   Kxc2#  ,K x  ,https://lichess.org/DmhKyKPS
 48.   Kxc4#  ,K x  ,https://lichess.org/nT4uVGHt
 31... Kxg7#  ,K x  ,https://lichess.org/AsXPrSzz
 34.   Kxf4#  ,K x  ,https://lichess.org/O4TlIrio
 58.   Kxg4#  ,K x ?,https://lichess.org/bTyOH2fl
 42... Kxc3#  ,K x  ,https://lichess.org/4f7KiJIX
 38.   Kxc4#  ,K x  ,https://lichess.org/81mff8Of
 25.   Kxe4#  ,K x  ,https://lichess.org/NrseHOWy
 27... Kxg7#  ,K x ?,https://lichess.org/oaCrqpcT
 44... Kxg3#  ,K x  ,https://lichess.org/RCPWh0ZH
 27.   Kxc2#  ,K x  ,https://lichess.org/AqMmKLU0
 32.   Kxg3#  ,K x ?,https://lichess.org/LEu2R1zd
 28... Kxg5#  ,K x ?,https://lichess.org/z8KvZDgf
 36... Kxf2#  ,K x  ,https://lichess.org/PXyG7iRN
 37.   Kxg6#  ,K x  ,https://lichess.org/se0DN708
 35... Kxf2#  ,K x  ,https://lichess.org/ExpiKgap
 49... Kxb3#  ,K x  ,https://lichess.org/uAaDkgEp
 35... Kxf2#  ,K x ?,https://lichess.org/WD4Qlk73
 30... Kxd7#  ,K x ?,https://lichess.org/m1eHiEaH
 29.   Kxg4#  ,K x  ,https://lichess.org/QYXgEgnJ
 21... Kxg6#  ,K x  ,https://lichess.org/q3J4oqxd
 40... Kxg3#  ,K x ?,https://lichess.org/X9lXnnEm
 37.   Kxf5#  ,K x ?,https://lichess.org/hKD9usEI
 46.   Kxg6#  ,K x  ,https://lichess.org/HJUDeTza
 35.   Kxd5#  ,K x  ,https://lichess.org/z33kzAFf
 50... Kxf7#  ,K x ?,https://lichess.org/L3kWAemQ
 51... Kxf7#  ,K x ?,https://lichess.org/L3kWAemQ
 46... Kxg3#  ,K x  ,https://lichess.org/1b0YvISJ
 26... Kxg6#  ,K x  ,https://lichess.org/eAYvwTzq
 53.   Kxf2#  ,K x  ,https://lichess.org/BhyGYToL
 72.   Kxc4#  ,K x  ,https://lichess.org/G6vUbJvP
 47.   Kxg5#  ,K x  ,https://lichess.org/CtAjAVDj
 59... Kxa6#  ,K x ?,https://lichess.org/rXIo3Q4e
 37.   Kxf5#  ,K x  ,https://lichess.org/p6eqZdeA
 64.   Kxb6#  ,K x ?,https://lichess.org/X0FY8kaO
 57... Kxe6#  ,K x ?,https://lichess.org/lHp4CDCD
 55.   Kxd6#  ,K x ?,https://lichess.org/CiGKyonj
 23... Kxe7#  ,K x  ,https://lichess.org/FJoxaAko
 51... Kxe7#  ,K x ?,https://lichess.org/TeV7z6g7
 45... Kxf2#  ,K x ?,https://lichess.org/1fEqaTct
 49... Kxd7#  ,K x  ,https://lichess.org/nOHUoIpb
 52... Kxd7#  ,K x ?,https://lichess.org/dbWdRm0j
 37... Kxg5#  ,K x  ,https://lichess.org/9QhVDrCo
 49... Kxf2#  ,K x ?,https://lichess.org/bBYsziZa
 44.   Kxf2#  ,K x  ,https://lichess.org/Tt1qstVB
 46... Kxe7#  ,K x  ,https://lichess.org/VGVEcSo4
 63... Kxf7#  ,K x  ,https://lichess.org/KHAb5B6i
 26... Kxh6#  ,K x  ,https://lichess.org/UlHKTLXF
 51.   Kxf7#  ,K x ?,https://lichess.org/R46Ta1Zy
 33.   Kxg3#  ,K x ?,https://lichess.org/uYsadNYO
 32... Kxf7#  ,K x ?,https://lichess.org/JKQBguXU
 31... Kxg7#  ,K x  ,https://lichess.org/e6Ubrm1e
 30.   Kxd6#  ,K x ?,https://lichess.org/3O6e1nHN
 32.   Kxg2#  ,K x  ,https://lichess.org/wB8xA7rK
 33.   Kxg4#  ,K x  ,https://lichess.org/2DEjf5aX
 63.   Kxg6#  ,K x ?,https://lichess.org/VU4YjbUq
 65.   Kxg6#  ,K x  ,https://lichess.org/VU4YjbUq
 37.   Kxf6#  ,K x ?,https://lichess.org/R7FKwpbz
 49.   Kxf5#  ,K x ?,https://lichess.org/uYDGXMTQ
 37.   Kxe5#  ,K x ?,https://lichess.org/PkIjyOmh
 39.   Kxf6#  ,K x  ,https://lichess.org/1uwYY27x
 27... Kxd5#  ,K x  ,https://lichess.org/0Gma4amC
 50... Kxd5#  ,K x ?,https://lichess.org/xQLWnSNa
 32.   Kxb6#  ,K x  ,https://lichess.org/VE6gJlnP
 62... Kxg3#  ,K x  ,https://lichess.org/eQ6rjkaT
 38... Kxg4#  ,K x ?,https://lichess.org/8ROooFmR
 44.   Kxe3#  ,K x ?,https://lichess.org/4IjEEwe0
 33.   Kxf5#  ,K x ?,https://lichess.org/7NNRwtYy
 55... Kxf2#  ,K x  ,https://lichess.org/4rc6wCd2
 28.   Kxf2#  ,K x  ,https://lichess.org/PPLXQAq9
 48.   Kxf2#  ,K x ?,https://lichess.org/gOSlRyZJ
 58... Kxb4#  ,K x ?,https://lichess.org/eUI3cnfI
 53... Kxe7#  ,K x  ,https://lichess.org/YgatT6rI
 73.   Kxe4#  ,K x ?,https://lichess.org/28tpB8DZ
 50.   Kxd4#  ,K x  ,https://lichess.org/e6MsxpAc
 48.   Kxb3#  ,K x ?,https://lichess.org/GQO8Bc2Z
 30... Kxg3#  ,K x  ,https://lichess.org/jUsLt4hF
 62.   Kxf7#  ,K x  ,https://lichess.org/dAkDr4tX
 39.   Kxb3#  ,K x ?,https://lichess.org/YX205EWz
 40.   Kxb3#  ,K x  ,https://lichess.org/YX205EWz
 41.   Kxg4#  ,K x ?,https://lichess.org/wjFfB7o0
 56... Kxg3#  ,K x ?,https://lichess.org/vz2Yhmuu
 39.   Kxb6#  ,K x  ,https://lichess.org/7croFYM4
 61... Kxa2#  ,K x ?,https://lichess.org/eoXIDfzv
 34... Kxc6#  ,K x  ,https://lichess.org/34CsOMGT
 38... Kxf5#  ,K x ?,https://lichess.org/aT0kEiwR
 46... Kxe5#  ,K x  ,https://lichess.org/MX8wKvvK
 33.   Kxe2#  ,K x ?,https://lichess.org/AZnHZTlq
 37... Kxf4#  ,K x  ,https://lichess.org/RgImayXB
 39... Kxg3#  ,K x ?,https://lichess.org/NYZ2xGKY
 22.   Kxc2#  ,K x  ,https://lichess.org/YOZvDCUR
 45.   Kxc7#  ,K x ?,https://lichess.org/ajcrVsc3
 47.   Kxc7#  ,K x ?,https://lichess.org/ajcrVsc3
 51.   Kxc7#  ,K x ?,https://lichess.org/ajcrVsc3
 53.   Kxc7#  ,K x ?,https://lichess.org/ajcrVsc3
 56.   Kxc7#  ,K x ?,https://lichess.org/ajcrVsc3
 45... Kxc3#  ,K x ?,https://lichess.org/L4d9mVxm
 42.   Kxb5#  ,K x  ,https://lichess.org/U9uVMTIN
 37... Kxf3#  ,K x ?,https://lichess.org/hBCVaCvW
 70... Nb5d6# ,DD  ?,https://lichess.org/UyYlIMSO
 41... Kxf5#  ,K x  ,https://lichess.org/3IohyKzb
 59.   Kxg6#  ,K x ?,https://lichess.org/4tG9cgnk
 29... Kxc5#  ,K x ?,https://lichess.org/dlclVhAs
 55.   Kxf6#  ,K x ?,https://lichess.org/efKjcBLs
 38.   Kxf7#  ,K x  ,https://lichess.org/lhIi21Ac
 77.   Kxb6#  ,K x  ,https://lichess.org/J65kpzJT
 51.   Kxf2#  ,K x ?,https://lichess.org/0uflq6O5
 54.   Kxe4#  ,K x ?,https://lichess.org/dVkzjbbP
 36.   Kxf6#  ,K x  ,https://lichess.org/3cymYNHl
 33... Kxf2#  ,K x  ,https://lichess.org/AniA1cJH
 44.   Kxf7#  ,K x ?,https://lichess.org/zWGFI28C
 35... Kxg6#  ,K x  ,https://lichess.org/FADRkzRo
 64.   Kxf5#  ,K x ?,https://lichess.org/Nd2OulTS
 34... Kxg3#  ,K x  ,https://lichess.org/4yjensJ6
 43... Kxf7#  ,K x  ,https://lichess.org/4Ldlj0qU
 50... Kxd7#  ,K x ?,https://lichess.org/rwBLSArk
 37... Kxg3#  ,K x ?,https://lichess.org/JclT6oe2
 47.   Kxg4#  ,K x  ,https://lichess.org/khGzIDCM
 55... Kxg6#  ,K x ?,https://lichess.org/11KqfVLk
 56.   Kxf4#  ,K x  ,https://lichess.org/6sSTuWnG
 46.   Kxe6#  ,K x ?,https://lichess.org/1siQoUet
 16.   Kxe2#  ,K x  ,https://lichess.org/CnYDc99u
 47... Kxe7#  ,K x ?,https://lichess.org/xQxRdaAs
 36... Kxg6#  ,K x  ,https://lichess.org/qRlq0Yxg
 40.   Kxf5#  ,K x ?,https://lichess.org/r6EQsz9k
 33.   Kxe6#  ,K x  ,https://lichess.org/Y29LE7Jd
 41.   Kxd4#  ,K x  ,https://lichess.org/L6b0EXFL
 49.   Kxf4#  ,K x ?,https://lichess.org/oH9mf6RI
 46... Kxc4#  ,K x ?,https://lichess.org/O4EDc9sh
 43... Kxg4#  ,K x  ,https://lichess.org/hQiNdggR
 67.   Kxf5#  ,K x ?,https://lichess.org/k1B3AxTA
 74.   Kxe4#  ,K x  ,https://lichess.org/QuhSx6NW
 35.   Kxg3#  ,K x ?,https://lichess.org/4qmrKdJV
 43.   Kxf6#  ,K x ?,https://lichess.org/MdiNVfBh
 34... Kxg3#  ,K x  ,https://lichess.org/cinXacpP
 47... Kxg6#  ,K x  ,https://lichess.org/2hjIQuvV
 37... Kxg4#  ,K x  ,https://lichess.org/7AnGdzot
 28... Kxf5#  ,K x  ,https://lichess.org/c6ATmXmb
 31... Kxf7#  ,K x ?,https://lichess.org/7hIq3yrl
 40... Kxf3#  ,K x ?,https://lichess.org/UslQP4av
 25... Kxf7#  ,K x  ,https://lichess.org/tusrWWlR
 42... Kxg3#  ,K x ?,https://lichess.org/qPac50dQ
 50... Kxf7#  ,K x  ,https://lichess.org/6HpPtmnB
 19... Kxd7#  ,K x  ,https://lichess.org/cwQJwc8j
 57.   Kxb7#  ,K x ?,https://lichess.org/AGVAQmtq
 45... Kxf3#  ,K x ?,https://lichess.org/bmDFNVXL
 53... Kxf7#  ,K x  ,https://lichess.org/sBg5dHLV
 44... Kxf3#  ,K x ?,https://lichess.org/VDi3HL7S
 43... Kxf4#  ,K x ?,https://lichess.org/4fJElgMm
 64... Kxe7#  ,K x  ,https://lichess.org/GJoWNbYg
 65.   Kxf7#  ,K x  ,https://lichess.org/kw9FyusV
 35.   Kxc7#  ,K x  ,https://lichess.org/MJhVoyC4
 57... Kxd3#  ,K x ?,https://lichess.org/bfcTUULH
 54... Kxb2#  ,K x  ,https://lichess.org/FY4CyBRL
 16... Kxc7#  ,K x  ,https://lichess.org/ZtorQ55y
 50... Kxd6#  ,K x ?,https://lichess.org/1InjxMJB
 58... Kxc7#  ,K x ?,https://lichess.org/g4Vm5rn5
 30.   Kxg1#  ,K x  ,https://lichess.org/KTSOekns
 40.   Kxc5#  ,K x  ,https://lichess.org/xr2UeB3I
 42.   Kxg2#  ,K x ?,https://lichess.org/mkrvaVpn
 44... Kxd6#  ,K x ?,https://lichess.org/TTVCT9k1
 31... Kxg4#  ,K x  ,https://lichess.org/aWMVNAsQ
 45... Kxe4#  ,K x ?,https://lichess.org/qKjerjMf
 62.   Kxe6#  ,K x ?,https://lichess.org/tyeJsMZ5
 63.   Kxe6#  ,K x ?,https://lichess.org/tyeJsMZ5
 58... Kxh4#  ,K x ?,https://lichess.org/20I1DJRP
 35.   Kxf6#  ,K x  ,https://lichess.org/wfMsB7Pd
 60.   Kxg4#  ,K x  ,https://lichess.org/tlpMDoEH
 49... Kxc7#  ,K x  ,https://lichess.org/9QL2aFqk
 35.   Kxc4#  ,K x  ,https://lichess.org/VOBqA19z
 45.   Kxg5#  ,K x ?,https://lichess.org/fmCWVSWM
 52... Kxf3#  ,K x ?,https://lichess.org/4qOlP7fF
 60.   Kxd6#  ,K x ?,https://lichess.org/4cqKnMoL
 35... Kxg4#  ,K x  ,https://lichess.org/TEqhbs3u
 62... Kxe2#  ,K x ?,https://lichess.org/uqI8CNHQ
 61... Kxe1#  ,K x  ,https://lichess.org/1V3XslJD
 70.   Kxa7#  ,K x ?,https://lichess.org/B8ZVusan
 52.   Kxc3#  ,K x  ,https://lichess.org/cj2O3BgL
 56.   Kxb3#  ,K x  ,https://lichess.org/KYy3sf9A
 48.   Kxe5#  ,K x ?,https://lichess.org/7UCREorN
 47.   Kxf5#  ,K x ?,https://lichess.org/rIFaWOmN
 48.   Kxf5#  ,K x  ,https://lichess.org/rIFaWOmN
 50... Kxe6#  ,K x ?,https://lichess.org/r5QmPpkn
 44... Kxg5#  ,K x  ,https://lichess.org/1IM9guAS
 45... Kxf4#  ,K x ?,https://lichess.org/01G0wD3p
 41... Kxf3#  ,K x  ,https://lichess.org/QNqdpgst
 49... Kxe2#  ,K x ?,https://lichess.org/MFKW2os5
 56... Kxf2#  ,K x ?,https://lichess.org/pWTrY3T5
 55.   Kxf5#  ,K x ?,https://lichess.org/ijrE1Ehh
 33... Kxf3#  ,K x  ,https://lichess.org/aWEFtXMA
 42.   Kxf5#  ,K x ?,https://lichess.org/2QL36vk8
 32.   Kxg5#  ,K x  ,https://lichess.org/fpVrWBpb
 32.   Kxe4#  ,K x ?,https://lichess.org/fpVrWBpb
 48.   Kxf2#  ,K x ?,https://lichess.org/tTtr07af
 50.   Kxf2#  ,K x  ,https://lichess.org/tTtr07af
 30.   Kxg5#  ,K x ?,https://lichess.org/QzbJaMD1
 30... Kxc2#  ,K x  ,https://lichess.org/ALvfeA54
 33.   Kxf5#  ,K x ?,https://lichess.org/Z8G3HuxR
 45... Kxf7#  ,K x  ,https://lichess.org/J5IPnp6o
 41.   Kxf5#  ,K x ?,https://lichess.org/nkZC8tlc
 23... Kxc7#  ,K x ?,https://lichess.org/qKFAGlwU
 52.   Kxf7#  ,K x ?,https://lichess.org/16MZYO0T
 29... Kxd7#  ,K x ?,https://lichess.org/71QWq7kk
 47.   Kxb6#  ,K x  ,https://lichess.org/y9OW2QVV
 70.   Kxc5#  ,K x ?,https://lichess.org/cPLf2jv9
 31... Kxg3#  ,K x  ,https://lichess.org/8Q6kKNaD
 48.   Kxe5#  ,K x  ,https://lichess.org/FQi6pYEo
 37... Kxf7#  ,K x  ,https://lichess.org/8f26WHF7
 39... Kxe2#  ,K x  ,https://lichess.org/a7xEGiOt
 76... Kxa2#  ,K x  ,https://lichess.org/H7vCoMGF
 48... Kxd5#  ,K x ?,https://lichess.org/boAhWxA7
 53... Kxh2#  ,K x ?,https://lichess.org/WLW9q1h2
 47... Kxf3#  ,K x ?,https://lichess.org/Speqcpbg
 50.   Kxc5#  ,K x ?,https://lichess.org/VElIxfqz
 47.   Kxf4#  ,K x ?,https://lichess.org/yCoT62Ji
 40.   Kxe7#  ,K x  ,https://lichess.org/sAuWdb6A
 32... Kxd7#  ,K x  ,https://lichess.org/FsfI83Iu
 24.   Kxf2#  ,K x  ,https://lichess.org/J6c5tFX8
 71... Kxc4#  ,K x ?,https://lichess.org/oD2DOQ1i
 64... Kxb2#  ,K x ?,https://lichess.org/wqbudd8P
 43.   Kxd6#  ,K x ?,https://lichess.org/r5ZFCyIy
 38... Kxg6#  ,K x ?,https://lichess.org/xfYdvt48
 41.   Kxf4#  ,K x ?,https://lichess.org/L2ZUQzRW
 44.   Kxe3#  ,K x  ,https://lichess.org/WYDOwRQU
 56.   Kxd5#  ,K x ?,https://lichess.org/kx0tQG6d
 27.   Kxg3#  ,K x  ,https://lichess.org/0RNED7iO
 69.   Kxc6#  ,K x ?,https://lichess.org/nE16epMD
 41.   Kxf7#  ,K x  ,https://lichess.org/Jclk3xlT
 39... Kxe4#  ,K x ?,https://lichess.org/ltxzbuAI
 28... Kxg7#  ,K x  ,https://lichess.org/3e1SVea8
 45.   Kxf7#  ,K x  ,https://lichess.org/h2ZolTQA
 41... Kxc3#  ,K x  ,https://lichess.org/RrINuCW5
 37.   Kxd4#  ,K x ?,https://lichess.org/0Fo5tNKJ
 41... Kxg5#  ,K x  ,https://lichess.org/YbLuzFBk
 51.   Kxe5#  ,K x  ,https://lichess.org/sxnKvvHS
 54.   Kxe2#  ,K x ?,https://lichess.org/IGLT3alz
 51... Kxg3#  ,K x  ,https://lichess.org/2QOFZxP4
 47... Kxg3#  ,K x ?,https://lichess.org/bBmMal3r
 57... Kxf5#  ,K x ?,https://lichess.org/rFXPxtOA
 63... Kxf2#  ,K x ?,https://lichess.org/QejuRph2
 61... Kxf2#  ,K x ?,https://lichess.org/FTmGazzk
 50.   Kxg6#  ,K x  ,https://lichess.org/NXjkUDoI
 32... Kxg6#  ,K x  ,https://lichess.org/xLCNFJvj
 53.   Kxg6#  ,K x  ,https://lichess.org/HdYyUlRE
 57.   Kxb6#  ,K x  ,https://lichess.org/b57hMa0S
 42.   Kxg5#  ,K x  ,https://lichess.org/vVRYQRd1
 52... Kxf5#  ,K x  ,https://lichess.org/OweYexer
 39... Kxg4#  ,K x  ,https://lichess.org/1ganp5bL
 40.   Kxf6#  ,K x  ,https://lichess.org/eQVDR2iG
 58... Kxb4#  ,K x  ,https://lichess.org/R8lrehO3
 34.   Kxd4#  ,K x  ,https://lichess.org/yu2cbrCj
 35... Kxf5#  ,K x  ,https://lichess.org/AjLhKiLp
 54... Kxf4#  ,K x ?,https://lichess.org/khCYBw2M
 47.   Kxf2#  ,K x ?,https://lichess.org/5wb8Nozh
 30... Kxg3#  ,K x  ,https://lichess.org/WLEuOOac
 43.   Kxe6#  ,K x  ,https://lichess.org/cRqUrKYi
 65... Kxf4#  ,K x ?,https://lichess.org/XWSclb0U
 27.   Kxe3#  ,K x ?,https://lichess.org/aadVZ5Ua
 48.   Kxg6#  ,K x  ,https://lichess.org/zr0qJio4
 50... Kxf3#  ,K x ?,https://lichess.org/OOl7gMEA
 65... Kxg3#  ,K x  ,https://lichess.org/OTmyeI9t
 61.   Kxg6#  ,K x  ,https://lichess.org/cbRe1aRr
 66... Kxf7#  ,K x ?,https://lichess.org/JZmD5cYL
 26.   Kxg2#  ,K x ?,https://lichess.org/k3TTMYgM
 55.   Kxe6#  ,K x ?,https://lichess.org/uXDNJYko
 37.   Kxf7#  ,K x  ,https://lichess.org/WJwpxZS8
 56.   Kxe7#  ,K x  ,https://lichess.org/54XXF221
 47... Kxe2#  ,K x  ,https://lichess.org/5hJ3zK1Y
 31... Kxg5#  ,K x  ,https://lichess.org/xeSIxrFy
 37.   Kxg5#  ,K x ?,https://lichess.org/rPs2c1vM
 71... Kxd3#  ,K x  ,https://lichess.org/FJe2IIZG
 29... Kxf4#  ,K x ?,https://lichess.org/Nxyl5dZ4
 31... Kxe7#  ,K x  ,https://lichess.org/UrYwVnnq
 48... Kxf7#  ,K x  ,https://lichess.org/0cQbOnVw
 51.   Kxd6#  ,K x ?,https://lichess.org/bFs6jVr7
 67... Kxb3#  ,K x  ,https://lichess.org/kMhCVcto
 37.   Kxd4#  ,K x ?,https://lichess.org/U98NSAwQ
 40.   Kxc2#  ,K x  ,https://lichess.org/UFkPmWlM
 52.   Kxf6#  ,K x ?,https://lichess.org/50qGvqQD
 45.   Kxg3#  ,K x  ,https://lichess.org/ItAMbqyS
 48... Kxf5#  ,K x ?,https://lichess.org/YjFVZpMk
 31.   Kxf3#  ,K x  ,https://lichess.org/EXudDjGR
 56.   Kxe4#  ,K x ?,https://lichess.org/uPua1H4I
 46.   Kxd6#  ,K x  ,https://lichess.org/4G1RLDSW
 43.   Kxg6#  ,K x  ,https://lichess.org/douDw1VQ
 43.   Kxe6#  ,K x ?,https://lichess.org/douDw1VQ
 33.   Kxg4#  ,K x ?,https://lichess.org/fh4dnfas
 33.   Kxf2#  ,K x  ,https://lichess.org/ZcbO4WFj
 37... Kxd5#  ,K x ?,https://lichess.org/9HgncKEp
 65.   Kxg6#  ,K x  ,https://lichess.org/AsxSVVJw
 49.   Kxe3#  ,K x ?,https://lichess.org/DOsDNTrO
 59... Kxe2#  ,K x  ,https://lichess.org/drDeQKDx
 19... Kxe5#  ,K x ?,https://lichess.org/RyZcf7id
 70... Kxh2#  ,K x ?,https://lichess.org/HtNfCLCI
 31... Kxd6#  ,K x  ,https://lichess.org/kfRZl2h8
 47... Kxe3#  ,K x ?,https://lichess.org/1JNT3V0H
 49... Kxe3#  ,K x ?,https://lichess.org/1JNT3V0H
 36... Kxg5#  ,K x  ,https://lichess.org/64z1bKhJ
 39... Kxg3#  ,K x  ,https://lichess.org/UJvrVojO
 33... Kxc2#  ,K x ?,https://lichess.org/qecRZDWn
